cabinet_proportion,election_year,sq_cabinet,sq_pm,caretaker,cabinet_party,prime_minister,mingov,bicameral,largest_parl,largest_cab,A,B,B_star,C,D,E,country_dummy1,country_dummy2,country_dummy3,country_dummy4,country_dummy5,country_dummy6,country_dummy7,country_dummy8,country_dummy9,country_dummy10,country_dummy11,country_dummy12,country_dummy13,latent_var_1 for population_based_party_influence,latent_var_2 for population_based_party_influence,latent_var_1 for party_pivitality,latent_var_2 for party_pivitality,latent_var_3 for party_pivitality
0.0,0.6321283320517868,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9558067772976597,-0.4431173418175141,-1.149346865781085,-0.7046130376106146,-0.18152756195306086
0.47058824,0.6321283320517868,1,1.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1231030873161116,-0.6311027637204675,2.2933885700433767,0.5799296217987937,-0.4855523905469398
0.0,0.08574477206896697,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2693945322891214,-1.0078660388260698,1.9301967208026032,-0.917587190179127,-0.6889104719029542
0.0,-0.05085111792673797,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5048090422774705,-0.8652139546817752,-1.5131769772600754,-0.8873522572435438,-0.2999135035675664
0.0,-1.0070223478966724,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2289447412979557,0.16890795677262305,-2.0834519180887128,1.269043282137429,-1.5789819973710895
0.72000003,0.7687242220474917,1,1.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.874236860557162,-0.5457160217428079,5.425959210698637,-0.018722595826762625,-0.7703901067447827
0.41666666,1.5882995620217213,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0061203487857533065,-0.9816880155587294,-0.5354030775954791,0.32882470710502043,-1.8172370642336433
0.31578946,0.9053201120431966,1,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.018467909675682195,-0.3188757501437813,-0.2117628422580928,-0.8717502925139615,-0.38655182432027035
0.23809524,-1.0070223478966724,1,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23538784893159206,0.09361478447001761,-0.8590492472310473,2.2415871060339914,-1.6202509784132288
0.06666667,-0.46063878791385277,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4066731905973055,-0.6134248361796626,-1.0913396823588184,0.5970967119949147,-0.24525864466460306
0.0,-1.4168100178837875,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.31998133140136353,-0.06725777523876054,0.01554166468979141,-0.06310360332562376,-0.6272354984090697
0.0,-0.32404289791814783,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6366439039836813,2.3462888406070834,-2.4381920250095286,0.7185666328392956,1.181302269074787
0.0,-0.46063878791385277,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.6515824135832045,-0.5244577327782028,-2.154560697243708,-0.0035481785200025466,-0.18865221787502673
0.0,-1.0070223478966724,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8247856982639266,0.7340062194505242,-0.772586613148716,-0.13462280641828014,0.7103485690432042
0.0,1.4517036720260164,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4093670766045266,-0.08722579330166912,0.5653698772131394,-1.553668406864743,-0.26260611083574215
0.13333334,-1.5534059078794924,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8327093194043802,-0.709499842177705,-1.4957950058796914,-0.26520094509405245,-0.2055953811826387
0.0,0.08574477206896697,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8997483968290023,-0.7232807835777908,1.6625841370974188,1.5086033891685173,-0.5749856299072792
0.31578946,-1.2802141278880825,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.40005631649729895,-0.3284833386454167,-0.4945208576822904,-1.084692018786494,-0.04686594675181892
0.13333334,0.08574477206896697,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8944584208114867,-0.5745171127346255,-1.4785728607795487,0.1741217490376449,-0.3162751334177924
1.0,0.49553244205608177,1,1.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.015790456573935,1.241392502266612,6.045067333918724,1.0239551274052596,0.1814071512523483
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2376337411240195,0.31198158758867633,-1.0109647769939047,0.5539023817357089,-1.2948485670289767
0.096774191,-1.5534059078794924,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9825147427152351,3.190050322921421,-2.156599402097683,1.6401863855422065,1.9422969889949193
0.11111111,0.49553244205608177,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8231758714759994,-0.17543630492480317,1.4970278272803006,-1.1474773018154025,0.8043841276644403
0.0,-1.2802141278880825,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4962954874839502,-1.0001666878737618,-1.1393690969210994,-1.4214475776863291,0.13105368441330947
0.0,0.6321283320517868,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6849263080694225,-0.4637374758772421,-1.1490218645801118,-0.7044926772834773,-0.18156258064680095
0.5,1.4517036720260164,1,1.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.841423442971435,-2.3847394741382963,4.027263069523127,-0.372889777200934,-0.7818552807005151
0.40000001,-0.05085111792673797,1,1.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.026355705607486,-1.1933732614509447,2.8192626098320535,1.4721588253746904,-0.5911767219529938
0.0,-0.46063878791385277,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4098578985811574,-0.20540191119565918,-2.0342506751539964,0.5552537462997322,-1.654709797345807
0.045454547,1.0419160020389016,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5782513680323578,2.5796019411658166,-2.2154030185617364,3.847470482139962,1.4833868667311323
0.20833333,0.6321283320517868,1,0.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4673332760484037,0.17308010499035592,0.07854593231515655,1.1405152970712022,-1.3635718324711272
0.07692308,-0.8704264579009676,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.105202957897787,3.05465002807713,-2.4930553392431913,1.940503903630751,1.2670547604437028
0.0,1.3151077820303114,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9566283871456379,2.282293182537583,-0.9460497863707887,-0.5702992282315237,2.404490981132016
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7648759083470057,-0.299598725009184,0.4527161893986125,0.16910691349194823,-0.3952418133361721
0.0,1.7248954520174262,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.760149696017936,-0.8741761219818144,0.22041090176328237,-1.398678625669827,0.25526482945744605
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1757586248371743,0.8817187590461869,1.153265762725798,-0.7803451534086348,0.6210048518651109
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.633814397705645,-0.9852150670179354,-1.9703172934790318,-0.4113529046852,-0.59209035193712
0.0,-0.5972346779095578,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12847512162607766,-0.22311801462096473,0.8132916081781818,0.4505269252213411,-0.3556136813566689
0.0,0.08574477206896697,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.212093076743457,-0.09287661198728468,-2.158678561281151,1.5696839831603306,-2.108828124261583
0.0,0.08574477206896697,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6721259317192869,-0.8414802596855421,-0.17251053634054783,-1.6812203640451788,-0.4965485371769531
0.0,0.08574477206896697,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24946072297488162,-0.1975379544097369,-0.7744264069842837,2.474717705319206,-2.1796311708461746
0.0,-0.32404289791814783,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6366439039836813,2.3462888406070834,-2.438301397612131,0.7185261279974994,1.1813140539102356
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6536710135707235,2.6161943069910576,-3.5688086629612217,2.8678788225787573,0.35477909312333283
0.0,-1.0070223478966724,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4038102385916072,0.11248087424657402,-1.002873167425655,2.1306390183555663,-1.6147884658799627
0.0,-0.7338305679052627,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9250046569833501,-0.1918518042831035,-0.26826012636734875,-1.5752518046974642,0.04332259690126615
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5074052198344774,-0.0940013747740347,-1.5187016840708292,-0.8367130565330245,-0.26879772487221515
0.4375,-0.5972346779095578,1,1.0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8121460145690675,-0.7907930083898673,3.511241586759881,-0.5118586919250052,-0.04002459487831192
0.4375,-0.8704264579009676,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.127572799808379,-0.8768741480663069,1.6838818490828635,-0.8110557012783636,0.09292252667055195
0.0,-0.5972346779095578,1,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.185765533124478,0.8667203871175829,-0.5512972159636669,-1.6410046542040535,1.0949570925109129
0.5714286,0.35893655206037683,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.008268973367595,2.175852491677179,2.241966405773691,5.153701185028083,1.309625492513161
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.4123436440527308,1.7476231116650809,-2.269699771692812,0.8230409157588611,1.389933402865005
0.14285715,0.35893655206037683,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.577007936857929,1.7972702663873243,-1.7414543073088307,1.402755820688458,1.3920868453823743
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32445814764487757,1.9394406957455417,-0.8481511978997462,2.4425397597358542,1.4053940414390138
0.0,0.35893655206037683,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.743254022081467,2.096136740060208,0.7447401160161483,3.889585398407341,1.3645065753845744
0.0,-1.2802141278880825,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.5805907494899,-0.5448434488145683,-1.3133358417617365,-1.8937242332234878,0.5407537743779719
0.0,1.5882995620217213,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8859739477563351,-0.9324962483122435,-1.0340859413921337,0.003986451094677101,-1.7914091924489808
0.095238097,0.35893655206037683,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.43959923603790285,1.8266493719354888,-1.512959314842734,1.6646183989814305,1.3948320202025455
0.0,0.49553244205608177,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19855896202932957,1.2805328404970897,0.1369071738684777,-1.1783242515475307,0.7362685868956981
0.75,-1.1436182378923776,1,1.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.11470280026031,2.7484611622704396,5.051022663139346,1.3738550098950661,1.962658020965546
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9361100784877119,2.9199466422259426,-1.150845261372182,6.988312298692892,0.5357715442315076
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5252632408588545,1.7815847429010543,1.0297674552671485,-0.4742639355429941,1.580184525514206
0.33333334,0.6321283320517868,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6514481713051259,0.1809440938201905,-0.24830228451509084,0.9671089289746655,-1.3420757193464306
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.687996676552789,3.152176289477325,-2.5425531154735777,1.0205941738690403,1.913458584727854
0.0,0.49553244205608177,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.569078904290194,-0.1401426285209659,-0.7520925526776567,-2.01034137279551,0.9922050302007385
0.25,1.5882995620217213,1,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4970232020092316,-0.48810371363793836,-0.8476665773787262,-0.14337051557052194,0.5861964131336794
0.0,1.0419160020389016,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0006145817876397421,-0.8947290511270798,0.20432575082960808,0.6241301460325969,-0.7093460014714917
0.16666667,-0.5972346779095578,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.18160202975424694,1.6940668064704927,0.829786838897801,-0.02880359301978762,2.322832671632291
0.0,-1.2802141278880825,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.280245003014233,-0.5630222722452534,0.1676535042619255,-1.3745906509452186,0.4291388213781839
0.0,-1.1436182378923776,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.208420853551616,-0.12105365938593905,-1.0018498722708966,-1.1138996790208742,-0.11204490890681795
0.31578946,1.7248954520174262,1,0.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2957164532390377,-0.3111079243867936,0.7057394874458798,1.3730448083792703,-0.7885027587972089
0.0,0.08574477206896697,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8619715211379574,-1.1919398639789955,-1.0924008735733142,-2.373930370751181,0.513781953971688
0.0,-1.2802141278880825,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7729141104904155,-0.6129796078354348,0.20620736795845657,-1.360312686331516,0.4249846645897034
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5500391966140572,0.23722348480139066,-0.9760522198782072,0.5668318317901957,-1.298610375113556
0.42105263,-1.2802141278880825,0,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4631922325674072,-0.4956622755094859,0.801001759492992,-0.6120927155062065,-0.15566853586283838
0.47058824,0.9053201120431966,0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.430153121892729,1.8803881288312563,2.441117944068882,0.6124070431836338,1.6816048832578592
0.0,0.49553244205608177,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.3365138898112359,-0.6836549186170024,-0.6439749399593796,-1.5502746258756726,0.3570321585599707
0.0,1.1785118920346065,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4524256725487614,0.46936175476427583,-2.015147216374131,0.5303392881681104,-1.6074797650474282
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1007658659299138,-0.7751160842294942,-1.2246405838124328,-0.781457324495166,-0.2886708634799185
0.0,0.49553244205608177,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5650549375269147,-0.9926908786077914,-1.8182071866051897,-0.5826454313639934,-0.7078899880641788
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.582082047113957,-0.7227854122238171,-1.6577469339677535,-1.0156601595540626,-0.26684823974602634
0.15000001,-0.5972346779095578,0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9457154679497835,-0.12680909652862013,-1.1662300220326713,-0.5093170571457257,-0.21003061751154853
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2900171241038918,-1.0225941187645244,-1.2768688836737898,-0.021827782817715302,-0.63343525952732
0.0,-0.5972346779095578,1,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7628060094514948,0.8694066687142027,-0.47756889869133606,-1.6137002492985377,1.087012908443892
0.0,0.08574477206896697,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1631682219549309,-0.5656436835229275,-1.4809897337246922,0.17322668890416,-0.3160147167386499
0.050000001,-1.0070223478966724,1,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2652945683422643,0.7569394631939848,4.419930894543977,1.7683601523279782,0.23525303167589212
0.0,1.5882995620217213,0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1454179436203138,-1.0446334190551319,0.5514143326699458,1.0117066173025264,-1.8788602877705194
0.23809524,0.08574477206896697,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3553550579751625,-0.21682648010469435,-0.6438358055327428,2.551153253071101,-2.188306338087303
0.125,1.0419160020389016,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.09262171521725,-0.7574137361479347,-1.3962484427596809,-0.38403571672297643,-0.6243586661669396
0.0,-0.8704264579009676,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.679483121759268,3.0172235562853382,-2.790088739926381,1.3783936615910017,1.2370585009907664
0.375,0.6321283320517868,1,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8489313413944323,-0.9313317342781756,1.6146618423894965,0.5175890000192603,-0.5190646968331541
0.0,-0.32404289791814783,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.24583558318357362,2.5094151050367737,-1.2403101323200727,1.7731888144517345,1.1543303602235522
0.6111111,-0.32404289791814783,1,1.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6191872003274645,2.79842956170194,1.7376223309330945,4.12767673840372,1.0401102518542542
0.13333334,1.1785118920346065,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1155412233374389,-0.8112383524989993,-0.1515795420154184,-1.2617937236113692,0.45658436418657034
0.0,-0.5972346779095578,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4962954874839502,-1.0001666878737618,-1.6986800867399086,-0.25766985307401746,-0.6080160913971323
0.14285715,0.08574477206896697,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2028647545229689,-0.17472234042564655,-1.1952917425326715,2.2067213165425192,-2.156574737085434
0.052631579,1.7248954520174262,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2990313565082277,-0.14258220761257243,-1.8581490108803187,0.34133482932980463,-0.580566542546672
0.0,-0.46063878791385277,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2518409867668367,-1.7938760065218196,-0.5741245590109051,-1.9164413399912392,-0.29352955168097083
0.33333334,0.35893655206037683,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12954811299153335,-0.4430075665849526,-0.13795685462601587,-0.726787808926927,-0.2289467177050228
0.0,-0.32404289791814783,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9412397351677644,2.4278519708158237,-1.8294684881546521,1.234992440549254,1.164149762287349
0.0,-1.5534059078794924,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6640061662137573,3.1549863930327313,-2.5188811659907824,1.0591517769955738,1.9153094796531172
0.66666669,1.7248954520174262,0,0.0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1607282875774505,-1.2744322723833048,6.495864875023442,0.8701511746259775,-0.34119339057028863
0.0,1.1785118920346065,1,1.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2665607196365028,0.2824664905976038,0.5326920949464132,2.174700010516004,-1.7425686835730365
0.0,-0.5972346779095578,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3872307274731577,-0.10883762539909987,-1.4174330215692172,-0.6525667491932642,-0.19866379895958014
0.0,-0.1874470079224429,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.15549442356799317,-0.4017832494975103,0.1531135547907011,-0.5303481463078494,-0.164754648363947
0.0,1.5882995620217213,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37723693195227276,-1.471919040898227,0.9519672086899416,1.1350710115559046,-1.2162574368818908
0.0,1.1785118920346065,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.4689322643842375,-0.0011429057249477722,-1.5415281312691391,-0.4392209794873999,-0.2568896066630354
0.375,1.0419160020389016,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1927286359602618,-0.9687107912813748,1.1217933744131274,1.185465617638364,-0.76134419173185
0.0,0.35893655206037683,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6080396245110922,1.7260098637111236,-2.410474172876228,0.6527558218098526,1.3868096636300384
0.44999999,-1.0070223478966724,0,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.078680246547712,0.7250554390391803,0.19211816270083334,0.21508864677266729,0.6389215175756299
0.0,1.0419160020389016,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5739335047139564,2.478170433444844,-3.0945757391571824,2.4108667502645447,1.4223685601798695
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7898427779996269,-0.15892684889882625,-0.4062268493014049,-0.27423935374455566,-0.3424219879660947
0.0,-1.4168100178837875,0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.914690874563385,-0.07660560735713555,-0.05433086951898536,-1.951473711539482,1.0363112296599915
0.0,0.6321283320517868,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.7189499456408526,0.3643122649019345,-2.1404155731840744,-0.04762977190592808,-1.221248563446276
0.0,1.5882995620217213,1,0.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8172144712110435,-0.9399720637639141,-0.9214361728231133,0.07375725830500206,-1.798057591653313
0.0,-0.05085111792673797,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.5074052198344774,-0.0940013747740347,-1.5188984788045894,-0.8367859371207371,-0.26877652035207616
0.0,0.9053201120431966,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0561048332511034,-0.2958058764038121,-0.7911766013862311,-1.08824799569865,-0.1414544962826824
